InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,net Correction,Coverage Depth,Ratio,Alpha,DudeWin
0,0.05,9,-1.0,877,278,606,0.317,0.318,18,-1,4,0
0,0.05,8,-1.0,877,313,722,0.356,0.358,18,-1,4,0
0,0.05,7,-1.0,877,358,869,0.408,0.409,18,-1,4,0
0,0.05,6,-1.0,877,412,1009,0.469,0.454,18,-1,4,0
0,0.05,5,-1.0,877,532,1158,0.606,0.456,18,-1,4,0
0,0.05,9,-1.0,458,156,324,0.34,0.342,10,-1,4,0
0,0.05,8,-1.0,458,176,371,0.383,0.386,10,-1,4,0
0,0.05,7,-1.0,458,190,420,0.414,0.412,10,-1,4,0
0,0.05,6,-1.0,458,212,484,0.462,0.451,10,-1,4,0
0,0.05,5,-1.0,458,287,609,0.625,0.492,10,-1,4,0
0,0.05,9,-1.0,1211,510,917,0.421,0.331,26,-1,0,0
0,0.05,8,-1.0,1211,567,1039,0.468,0.373,26,-1,0,0
0,0.05,7,-1.0,1211,643,1185,0.531,0.418,26,-1,0,0
0,0.05,6,-1.0,1211,787,1390,0.649,0.441,26,-1,0,0
0,0.05,5,-1.0,1211,1355,1658,1.118,0.136,26,-1,0,0
0,0.05,9,-1.0,877,296,554,0.337,0.295,18,-1,0,0
0,0.05,8,-1.0,877,339,646,0.386,0.351,18,-1,0,0
0,0.05,7,-1.0,877,397,736,0.452,0.388,18,-1,0,0
0,0.05,6,-1.0,877,503,862,0.573,0.413,18,-1,0,0
0,0.05,5,-1.0,877,934,972,1.064,0.06,18,-1,0,0
0,0.05,9,-1.0,453,142,256,0.313,0.258,10,-1,0,0
0,0.05,8,-1.0,453,164,296,0.361,0.297,10,-1,0,0
0,0.05,7,-1.0,453,186,334,0.41,0.333,10,-1,0,0
0,0.05,6,-1.0,453,236,398,0.52,0.366,10,-1,0,0
0,0.05,5,-1.0,453,509,466,1.121,-0.077,10,-1,0,0
0,0.05,9,-1.0,1207,210,798,0.174,0.175,26,-1,44,0
0,0.05,8,-1.0,1207,238,907,0.197,0.198,26,-1,44,0
0,0.05,7,-1.0,1207,268,1031,0.222,0.223,26,-1,44,0
0,0.05,6,-1.0,1207,342,1249,0.283,0.284,26,-1,44,0
0,0.05,5,-1.0,1207,397,1443,0.329,0.329,26,-1,44,0
0,0.05,9,-1.0,869,139,538,0.16,0.161,18,-1,44,0
0,0.05,8,-1.0,869,164,634,0.189,0.19,18,-1,44,0
0,0.05,7,-1.0,869,189,729,0.217,0.218,18,-1,44,0
0,0.05,6,-1.0,869,241,892,0.277,0.278,18,-1,44,0
0,0.05,5,-1.0,869,277,999,0.318,0.32,18,-1,44,0
0,0.05,9,-1.0,435,70,251,0.161,0.163,10,-1,44,0
0,0.05,8,-1.0,435,81,297,0.186,0.188,10,-1,44,0
0,0.05,7,-1.0,435,105,373,0.241,0.243,10,-1,44,0
0,0.05,6,-1.0,435,122,441,0.28,0.282,10,-1,44,0
0,0.05,5,-1.0,435,138,501,0.317,0.319,10,-1,44,0
0,0.05,9,-1.0,1189,228,798,0.192,0.192,26,-1,40,0
0,0.05,8,-1.0,1189,248,892,0.208,0.209,26,-1,40,0
0,0.05,7,-1.0,1189,294,1040,0.247,0.248,26,-1,40,0
0,0.05,6,-1.0,1189,355,1233,0.298,0.299,26,-1,40,0
0,0.05,5,-1.0,1189,425,1450,0.357,0.356,26,-1,40,0
0,0.05,9,-1.0,828,169,573,0.204,0.205,18,-1,40,0
0,0.05,8,-1.0,828,196,673,0.236,0.238,18,-1,40,0
0,0.05,7,-1.0,828,238,799,0.287,0.288,18,-1,40,0
0,0.05,6,-1.0,828,269,909,0.324,0.326,18,-1,40,0
0,0.05,5,-1.0,828,306,1038,0.369,0.366,18,-1,40,0
0,0.05,9,-1.0,464,75,263,0.161,0.163,10,-1,40,0
0,0.05,8,-1.0,464,86,309,0.185,0.187,10,-1,40,0
0,0.05,7,-1.0,464,106,379,0.228,0.23,10,-1,40,0
0,0.05,6,-1.0,464,129,457,0.277,0.28,10,-1,40,0
0,0.05,5,-1.0,464,165,559,0.355,0.348,10,-1,40,0
0,0.05,9,-1.0,1310,267,887,0.204,0.204,26,-1,36,0
0,0.05,8,-1.0,1310,321,1069,0.245,0.246,26,-1,36,0
0,0.05,7,-1.0,1310,370,1234,0.282,0.283,26,-1,36,0
0,0.05,6,-1.0,1310,443,1460,0.338,0.339,26,-1,36,0
0,0.05,5,-1.0,1310,513,1674,0.391,0.389,26,-1,36,0
0,0.05,9,-1.0,865,176,569,0.203,0.204,18,-1,36,0
0,0.05,8,-1.0,865,201,649,0.232,0.233,18,-1,36,0
0,0.05,7,-1.0,865,231,752,0.267,0.268,18,-1,36,0
0,0.05,6,-1.0,865,281,896,0.324,0.326,18,-1,36,0
0,0.05,5,-1.0,865,338,1088,0.39,0.385,18,-1,36,0
0,0.05,9,-1.0,490,109,356,0.222,0.224,10,-1,36,0
0,0.05,8,-1.0,490,126,418,0.257,0.259,10,-1,36,0
0,0.05,7,-1.0,490,151,489,0.308,0.31,10,-1,36,0
0,0.05,6,-1.0,490,171,563,0.348,0.35,10,-1,36,0
0,0.05,5,-1.0,490,205,668,0.418,0.415,10,-1,36,0
0,0.05,9,-1.0,1184,289,911,0.244,0.245,26,-1,32,0
0,0.05,8,-1.0,1184,345,1084,0.291,0.292,26,-1,32,0
0,0.05,7,-1.0,1184,397,1258,0.335,0.336,26,-1,32,0
0,0.05,6,-1.0,1184,473,1480,0.399,0.399,26,-1,32,0
0,0.05,5,-1.0,1184,565,1751,0.477,0.472,26,-1,32,0
0,0.05,9,-1.0,822,189,597,0.23,0.231,18,-1,32,0
0,0.05,8,-1.0,822,224,704,0.272,0.273,18,-1,32,0
0,0.05,7,-1.0,822,273,858,0.332,0.333,18,-1,32,0
0,0.05,6,-1.0,822,319,1000,0.388,0.389,18,-1,32,0
0,0.05,5,-1.0,822,355,1110,0.431,0.433,18,-1,32,0
0,0.05,9,-1.0,458,109,353,0.237,0.24,10,-1,32,0
0,0.05,8,-1.0,458,140,441,0.305,0.307,10,-1,32,0
0,0.05,7,-1.0,458,154,485,0.336,0.338,10,-1,32,0
0,0.05,6,-1.0,458,177,561,0.386,0.388,10,-1,32,0
0,0.05,5,-1.0,458,217,678,0.473,0.475,10,-1,32,0
0,0.05,9,-1.0,1229,319,963,0.259,0.26,26,-1,28,0
0,0.05,8,-1.0,1229,371,1115,0.302,0.302,26,-1,28,0
0,0.05,7,-1.0,1229,444,1335,0.361,0.362,26,-1,28,0
0,0.05,6,-1.0,1229,503,1513,0.409,0.41,26,-1,28,0
0,0.05,5,-1.0,1229,596,1771,0.485,0.474,26,-1,28,0
0,0.05,9,-1.0,862,224,673,0.26,0.261,18,-1,28,0
0,0.05,8,-1.0,862,271,817,0.314,0.315,18,-1,28,0
0,0.05,7,-1.0,862,325,977,0.377,0.378,18,-1,28,0
0,0.05,6,-1.0,862,376,1127,0.436,0.435,18,-1,28,0
0,0.05,5,-1.0,862,428,1268,0.496,0.483,18,-1,28,0
0,0.05,9,-1.0,473,127,383,0.268,0.27,10,-1,28,0
0,0.05,8,-1.0,473,142,426,0.3,0.302,10,-1,28,0
0,0.05,7,-1.0,473,169,509,0.357,0.359,10,-1,28,0
0,0.05,6,-1.0,473,198,598,0.418,0.42,10,-1,28,0
0,0.05,5,-1.0,473,237,706,0.5,0.494,10,-1,28,0
0,0.05,9,-1.0,1289,342,1006,0.265,0.266,26,-1,24,0
0,0.05,8,-1.0,1289,412,1202,0.319,0.32,26,-1,24,0
0,0.05,7,-1.0,1289,482,1407,0.374,0.374,26,-1,24,0
0,0.05,6,-1.0,1289,571,1673,0.443,0.443,26,-1,24,0
0,0.05,5,-1.0,1289,678,1972,0.526,0.516,26,-1,24,0
0,0.05,9,-1.0,871,239,692,0.274,0.275,18,-1,24,0
0,0.05,8,-1.0,871,283,814,0.325,0.326,18,-1,24,0
0,0.05,7,-1.0,871,344,1005,0.394,0.396,18,-1,24,0
0,0.05,6,-1.0,871,392,1153,0.45,0.451,18,-1,24,0
0,0.05,5,-1.0,871,444,1298,0.509,0.505,18,-1,24,0
0,0.05,9,-1.0,522,115,338,0.22,0.222,10,-1,24,0
0,0.05,8,-1.0,522,132,384,0.252,0.254,10,-1,24,0
0,0.05,7,-1.0,522,154,454,0.294,0.296,10,-1,24,0
0,0.05,6,-1.0,522,194,565,0.371,0.373,10,-1,24,0
0,0.05,5,-1.0,522,232,675,0.444,0.438,10,-1,24,0
0,0.05,9,-1.0,1277,364,1016,0.285,0.286,26,-1,20,0
0,0.05,8,-1.0,1277,414,1165,0.324,0.325,26,-1,20,0
0,0.05,7,-1.0,1277,502,1417,0.393,0.394,26,-1,20,0
0,0.05,6,-1.0,1277,571,1623,0.447,0.446,26,-1,20,0
0,0.05,5,-1.0,1277,665,1888,0.52,0.512,26,-1,20,0
0,0.05,9,-1.0,854,231,641,0.27,0.271,18,-1,20,0
0,0.05,8,-1.0,854,275,769,0.322,0.323,18,-1,20,0
0,0.05,7,-1.0,854,314,887,0.367,0.368,18,-1,20,0
0,0.05,6,-1.0,854,378,1075,0.442,0.443,18,-1,20,0
0,0.05,5,-1.0,854,443,1244,0.518,0.506,18,-1,20,0
0,0.05,9,-1.0,443,132,365,0.297,0.3,10,-1,20,0
0,0.05,8,-1.0,443,162,450,0.365,0.367,10,-1,20,0
0,0.05,7,-1.0,443,180,504,0.405,0.408,10,-1,20,0
0,0.05,6,-1.0,443,198,556,0.446,0.448,10,-1,20,0
0,0.05,5,-1.0,443,228,644,0.514,0.516,10,-1,20,0
0,0.05,9,-1.0,1259,376,1018,0.298,0.299,26,-1,16,0
0,0.05,8,-1.0,1259,442,1215,0.351,0.352,26,-1,16,0
0,0.05,7,-1.0,1259,511,1425,0.406,0.406,26,-1,16,0
0,0.05,6,-1.0,1259,573,1600,0.455,0.456,26,-1,16,0
0,0.05,5,-1.0,1259,653,1817,0.518,0.506,26,-1,16,0
0,0.05,9,-1.0,864,277,751,0.32,0.321,18,-1,16,0
0,0.05,8,-1.0,864,334,905,0.386,0.387,18,-1,16,0
0,0.05,7,-1.0,864,379,1064,0.438,0.439,18,-1,16,0
0,0.05,6,-1.0,864,430,1214,0.497,0.498,18,-1,16,0
0,0.05,5,-1.0,864,470,1336,0.543,0.542,18,-1,16,0
0,0.05,9,-1.0,462,122,323,0.263,0.266,10,-1,16,0
0,0.05,8,-1.0,462,146,397,0.315,0.317,10,-1,16,0
0,0.05,7,-1.0,462,170,473,0.367,0.369,10,-1,16,0
0,0.05,6,-1.0,462,202,562,0.436,0.438,10,-1,16,0
0,0.05,5,-1.0,462,235,653,0.508,0.501,10,-1,16,0
0,0.05,9,-1.0,1233,379,997,0.307,0.308,26,-1,12,0
0,0.05,8,-1.0,1233,424,1123,0.344,0.344,26,-1,12,0
0,0.05,7,-1.0,1233,476,1276,0.386,0.387,26,-1,12,0
0,0.05,6,-1.0,1233,542,1498,0.439,0.44,26,-1,12,0
0,0.05,5,-1.0,1233,620,1710,0.502,0.5,26,-1,12,0
0,0.05,9,-1.0,848,275,717,0.324,0.325,18,-1,12,0
0,0.05,8,-1.0,848,327,860,0.385,0.386,18,-1,12,0
0,0.05,7,-1.0,848,361,959,0.425,0.426,18,-1,12,0
0,0.05,6,-1.0,848,424,1125,0.499,0.501,18,-1,12,0
0,0.05,5,-1.0,848,476,1263,0.561,0.555,18,-1,12,0
0,0.05,9,-1.0,483,163,415,0.337,0.339,10,-1,12,0
0,0.05,8,-1.0,483,185,485,0.382,0.384,10,-1,12,0
0,0.05,7,-1.0,483,203,538,0.419,0.421,10,-1,12,0
0,0.05,6,-1.0,483,238,623,0.492,0.486,10,-1,12,0
0,0.05,5,-1.0,483,278,732,0.574,0.562,10,-1,12,0
0,0.05,9,-1.0,1248,407,1011,0.326,0.327,26,-1,8,0
0,0.05,8,-1.0,1248,460,1189,0.368,0.369,26,-1,8,0
0,0.05,7,-1.0,1248,538,1433,0.431,0.432,26,-1,8,0
0,0.05,6,-1.0,1248,599,1607,0.48,0.48,26,-1,8,0
0,0.05,5,-1.0,1248,702,1874,0.562,0.553,26,-1,8,0
0,0.05,9,-1.0,859,287,717,0.334,0.335,18,-1,8,0
0,0.05,8,-1.0,859,324,798,0.377,0.378,18,-1,8,0
0,0.05,7,-1.0,859,358,897,0.416,0.417,18,-1,8,0
0,0.05,6,-1.0,859,406,1051,0.472,0.473,18,-1,8,0
0,0.05,5,-1.0,859,473,1220,0.55,0.541,18,-1,8,0
0,0.05,9,-1.0,467,156,380,0.333,0.335,10,-1,8,0
0,0.05,8,-1.0,467,188,468,0.402,0.404,10,-1,8,0
0,0.05,7,-1.0,467,217,537,0.464,0.466,10,-1,8,0
0,0.05,6,-1.0,467,236,594,0.504,0.506,10,-1,8,0
0,0.05,5,-1.0,467,258,667,0.551,0.549,10,-1,8,0
0,0.05,9,-1.0,1256,402,1001,0.32,0.321,26,-1,4,0
0,0.05,8,-1.0,1256,465,1169,0.37,0.371,26,-1,4,0
0,0.05,7,-1.0,1256,525,1318,0.418,0.418,26,-1,4,0
0,0.05,6,-1.0,1256,594,1471,0.473,0.473,26,-1,4,0
0,0.05,5,-1.0,1256,693,1749,0.551,0.544,26,-1,4,0
0,0.05,9,-1.0,873,285,622,0.326,0.327,18,-1,4,0
0,0.05,8,-1.0,873,320,746,0.366,0.367,18,-1,4,0
0,0.05,7,-1.0,873,362,884,0.414,0.415,18,-1,4,0
0,0.05,6,-1.0,873,408,1003,0.467,0.466,18,-1,4,0
0,0.05,5,-1.0,873,484,1161,0.554,0.539,18,-1,4,0
0,0.05,9,-1.0,447,160,324,0.357,0.359,10,-1,4,0
0,0.05,8,-1.0,447,177,373,0.395,0.397,10,-1,4,0
0,0.05,7,-1.0,447,195,425,0.435,0.438,10,-1,4,0
0,0.05,6,-1.0,447,222,516,0.496,0.498,10,-1,4,0
0,0.05,5,-1.0,447,249,595,0.556,0.538,10,-1,4,0
0,0.05,9,-1.0,1171,513,932,0.438,0.358,26,-1,0,0
0,0.05,8,-1.0,1171,582,1063,0.497,0.406,26,-1,0,0
0,0.05,7,-1.0,1171,669,1261,0.571,0.471,26,-1,0,0
0,0.05,6,-1.0,1171,756,1472,0.645,0.527,26,-1,0,0
0,0.05,5,-1.0,1171,920,1740,0.785,0.532,26,-1,0,0
0,0.05,9,-1.0,871,316,568,0.362,0.294,18,-1,0,0
0,0.05,8,-1.0,871,351,638,0.403,0.334,18,-1,0,0
0,0.05,7,-1.0,871,398,746,0.456,0.404,18,-1,0,0
0,0.05,6,-1.0,871,461,860,0.529,0.464,18,-1,0,0
0,0.05,5,-1.0,871,569,1004,0.653,0.507,18,-1,0,0
0,0.05,9,-1.0,473,139,236,0.293,0.213,10,-1,0,0
0,0.05,8,-1.0,473,173,300,0.365,0.278,10,-1,0,0
0,0.05,7,-1.0,473,199,358,0.42,0.342,10,-1,0,0
0,0.05,6,-1.0,473,235,430,0.496,0.418,10,-1,0,0
0,0.05,5,-1.0,473,279,506,0.589,0.487,10,-1,0,0
