InputSequence Length,Channel Flip Prob,Context Length,Markov Transition Probabilities,No. of Errors,No of changes by DUDE,Number of right changes,fraction of changes,fraction of right changes,net Correction,Coverage Depth,Ratio,Alpha
0,0.05,5,-1.0,8876,8215,7530,0.925,0.848,0.7709999999999999,185,-1,8
0,0.05,10,-1.0,7333,4393,4393,0.599,0.599,0.599,155,-1,9
0,0.05,11,-1.0,869,507,507,0.583,0.583,0.583,20,-1,10
0,0.05,8,-1.0,4554,3184,3184,0.699,0.699,0.699,95,-1,9
0,0.05,11,-1.0,949,508,508,0.535,0.535,0.535,20,-1,9
0,0.05,8,-1.0,990,681,681,0.687,0.687,0.687,20,-1,9
0,0.05,4,-1.0,8876,11443,7338,1.289,0.827,0.365,185,-1,8
0,0.05,9,-1.0,7333,4758,4758,0.649,0.649,0.649,155,-1,9
0,0.05,10,-1.0,869,546,546,0.628,0.628,0.628,20,-1,10
0,0.05,7,-1.0,4554,3411,3408,0.749,0.748,0.747,95,-1,9
0,0.05,10,-1.0,949,561,561,0.591,0.591,0.591,20,-1,9
0,0.05,3,-1.0,8876,14223,5625,1.602,0.634,-0.3340000000000001,185,-1,8
0,0.05,8,-1.0,7333,5085,5085,0.693,0.693,0.693,155,-1,9
0,0.05,9,-1.0,869,589,589,0.677,0.677,0.677,20,-1,10
0,0.05,7,-1.0,990,740,739,0.747,0.746,0.745,20,-1,9
0,0.05,6,-1.0,4554,3658,3629,0.803,0.797,0.791,95,-1,9
0,0.05,9,-1.0,949,607,607,0.639,0.639,0.639,20,-1,9
0,0.05,11,-1.0,8095,4506,4506,0.557,0.557,0.557,170,-1,8
0,0.05,7,-1.0,7333,5473,5470,0.746,0.746,0.746,155,-1,9
0,0.05,8,-1.0,869,627,627,0.721,0.721,0.721,20,-1,10
0,0.05,5,-1.0,4554,4103,3810,0.901,0.836,0.7709999999999999,95,-1,9
0,0.05,8,-1.0,949,662,662,0.697,0.697,0.697,20,-1,9
0,0.05,10,-1.0,8095,4868,4868,0.601,0.601,0.601,170,-1,8
0,0.05,6,-1.0,7333,5896,5838,0.804,0.796,0.788,155,-1,9
0,0.05,7,-1.0,869,665,665,0.764,0.764,0.764,20,-1,10
0,0.05,6,-1.0,990,806,795,0.813,0.802,0.7910000000000001,20,-1,9
0,0.05,4,-1.0,4554,5692,3750,1.25,0.823,0.3959999999999999,95,-1,9
0,0.05,7,-1.0,949,710,710,0.747,0.747,0.747,20,-1,9
0,0.05,9,-1.0,8095,5245,5244,0.648,0.648,0.648,170,-1,8
0,0.05,6,-1.0,869,699,692,0.803,0.795,0.787,20,-1,10
0,0.05,5,-1.0,7333,6694,6169,0.913,0.841,0.7689999999999999,155,-1,9
0,0.05,3,-1.0,4554,6921,2797,1.519,0.614,-0.2909999999999999,95,-1,9
0,0.05,6,-1.0,949,757,755,0.797,0.795,0.793,20,-1,9
0,0.05,5,-1.0,990,922,833,0.93,0.841,0.7519999999999999,20,-1,9
0,0.05,8,-1.0,8095,5623,5621,0.695,0.694,0.693,170,-1,8
0,0.05,5,-1.0,869,795,733,0.914,0.843,0.7719999999999999,20,-1,10
0,0.05,11,-1.0,3721,2148,2148,0.577,0.577,0.577,80,-1,9
0,0.05,4,-1.0,7333,9205,5929,1.255,0.808,0.3610000000000002,155,-1,9
0,0.05,5,-1.0,949,863,803,0.908,0.845,0.7819999999999999,20,-1,9
0,0.05,7,-1.0,8095,6050,6041,0.747,0.746,0.745,170,-1,8
0,0.05,4,-1.0,869,1083,728,1.245,0.837,0.4289999999999998,20,-1,10
0,0.05,3,-1.0,7333,11062,4483,1.508,0.611,-0.28600000000000003,155,-1,9
0,0.05,4,-1.0,990,1258,824,1.269,0.831,0.393,20,-1,9
0,0.05,4,-1.0,949,1176,775,1.238,0.816,0.3939999999999999,20,-1,9
0,0.05,6,-1.0,8095,6554,6492,0.81,0.802,0.794,170,-1,8
0,0.05,9,-1.0,3721,2521,2521,0.6776554,6492,0.81,0.802,0.794,170,-1,8
0,0.05,9,-1.0,3721,2521,2521,0.677,0.677,0.677,80,-1,9
0,0.05,3,-1.0,869,1304,548,1.499,0.63,-0.2390000000000001,20,-1,10
0,0.05,11,-1.0,6699,3592,3592,0.536,0.536,0.536,140,-1,9
0,0.05,3,-1.0,949,1493,611,1.572,0.643,-0.28600000000000003,20,-1,9
0,0.05,8,-1.0,3721,2681,2680,0.72,0.72,0.72,80,-1,9
0,0.05,5,-1.0,8095,7480,6871,0.924,0.849,0.7739999999999999,170,-1,8
0,0.05,11,-1.0,8739,4712,4712,0.539,0.539,0.539,185,-1,9
0,0.05,3,-1.0,990,1593,640,1.607,0.646,-0.31499999999999995,20,-1,9
0,0.05,10,-1.0,6699,3904,3904,0.583,0.583,0.583,140,-1,9
0,0.05,11,-1.0,8832,4704,4704,0.533,0.533,0.533,185,-1,8
0,0.05,7,-1.0,3721,2868,2863,0.771,0.769,0.767,80,-1,9
0,0.05,4,-1.0,8095,10559,6804,1.304,0.84,0.3759999999999999,170,-1,8
0,0.05,10,-1.0,8739,5127,5127,0.587,0.587,0.587,185,-1,9
0,0.05,9,-1.0,6699,4252,4252,0.635,0.635,0.635,140,-1,9
0,0.05,6,-1.0,3721,3055,3026,0.821,0.813,0.8049999999999999,80,-1,9
0,0.05,10,-1.0,8832,5136,5136,0.581,0.581,0.581,185,-1,8
0,0.05,11,-,8832,5136,5136,0.581,0.581,0.581,185,-1,8
0,0.05,11,-1.0,8869,4965,4965,0.56,0.56,0.56,185,-1,8
0,0.05,3,-1.0,8095,13206,5293,1.631,0.654,-0.32299999999999995,170,-1,8
0,0.05,9,-1.0,8739,5587,5587,0.639,0.639,0.639,185,-1,9
0,0.05,8,-1.0,6699,4608,4607,0.688,0.688,0.688,140,-1,9
0,0.05,5,-1.0,3721,3439,3172,0.924,0.852,0.7799999999999999,80,-1,9
0,0.05,11,-1.0,7448,4068,4068,0.546,0.546,0.546,155,-1,8
0,0.05,9,-1.0,8832,5578,5578,0.631,0.631,0.631,185,-1,8
0,0.05,7,-1.0,6699,4924,4917,0.735,0.734,0.733,140,-1,9
0,0.05,8,-1.0,8739,6042,6041,0.691,0.691,0.691,185,-1,9
0,0.05,4,-1.0,3721,4635,3128,1.245,0.84,0.43499999999999983,80,-1,9
0,0.05,10,-1.0,8869,5414,5414,0.61,0.61,0.61,185,-1,8
0,0.05,10,-1.0,7448,4400,4400,0.591,0.591,0.591,155,-1,8
0,0.05,8,-1.0,8832,6017,6014,0.681,0.681,0.681,185,-1,8
0,0.05,6,-1.0,6699,5324,5275,0.795,0.787,0.779,140,-1,9
0,0.05,7,-1.0,8739,6469,6462,0.74,0.739,0.738,185,-1,9
0,0.05,3,-1.0,3721,5777,2412,1.552,0.648,-0.256,80,-1,9
0,0.05,9,-1.0,7448,4760,4759,0.639,0.639,0.639,155,-1,8
0,0.05,7,-1.0,8832,6472,6461,0.733,0.731,0.729,185,-1,8
0,0.05,6,-1.0,8739,6987,6906,0.799,0.79,0.781,185,-1,9
0,0.05,5,-1.0,6699,6124,5640,0.914,0.842,0.7699999999999999,140,-1,9
0,0.05,11,-1.0,2924,1720,1720,0.588,0.588,0.588,65,-1,9
0,0.05,9,-1.0,8869,5839,5839,0.658,0.658,0.658,185,-1,8
0,0.05,8,-1.0,7448,5106,5105,0.685,0.685,0.685,155,-1,8
0,0.05,6,-1.0,8832,7020,6952,0.795,0.787,0.779,185,-1,8
0,0.05,4,-1.0,6699,8370,5439,1.249,0.812,0.375,140,-1,9
0,0.05,5,-1.0,8739,8093,7345,0.926,0.84,0.7539999999999999,185,-1,9
0,0.05,9,-1.0,2924,1992,1992,0.681,0.681,0.681,65,-1,9
0,0.05,3,-1.0,6699,9974,4053,1.489,0.605,-0.27900000000000014,140,-1,9
0,0.05,8,-1.0,8869,6243,6242,0.704,0.704,0.704,185,-1,8
0,0.05,7,-1.0,7448,5483,5476,0.736,0.735,0.734,155,-1,8
0,0.05,4,-1.0,8739,11073,7222,1.267,0.826,0.385,185,-1,9
0,0.05,5,-1.0,8832,8024,7388,0.908,0.836,0.7639999999999999,185,-1,8
0,0.05,8,-1.0,2924,2139,2138,0.731,0.731,0.799,185,-1,8
0,0.05,8,-1.0,2924,2139,2138,0.731,0.731,0.731,65,-1,9
0,0.05,11,-1.0,5926,3343,3343,0.564,0.564,0.564,125,-1,9
0,0.05,6,-1.0,7448,5920,5849,0.795,0.785,0.775,155,-1,8
0,0.05,3,-1.0,8739,13526,5500,1.548,0.629,-0.29000000000000004,185,-1,9
0,0.05,4,-1.0,8832,11468,7335,1.298,0.83,0.3619999999999999,185,-1,8
0,0.05,7,-1.0,2924,2286,2280,0.782,0.779,0.776,65,-1,9
0,0.05,7,-1.0,8869,6748,6742,0.761,0.76,0.75976,65,-1,9
0,0.05,7,-1.0,8869,6748,6742,0.761,0.76,0.759,185,-1,8
0,0.05,10,-1.0,5926,3607,3607,0.609,0.609,0.609,125,-1,9
0,0.05,5,-1.0,7448,6754,6187,0.907,0.831,0.7549999999999999,155,-1,8
0,0.05,11,-1.0,7972,4415,4415,0.554,0.554,0.554,170,-1,9
0,0.05,3,-1.0,8832,14340,5757,1.623,0.652,-0.31899999999999995,185,-1,8
0,0.05,6,-1.0,2924,2442,2422,0.835,0.828,0.821,65,-1,9
0,0.05,9,-1.0,5926,3881,3881,0.655,0.655,0.655,125,-1,9
0,0.05,4,-1.0,7448,9558,6146,1.283,0.825,0.367,155,-1,8
0,0.05,10,-1.0,7972,4747,4747,0.595,0.595,0.595,170,-1,9
0,0.05,11,-1.0,8156,4405,4405,0.54,0.54,0.54,170,-1,8
0,0.05,5,-1.0,2924,2718,2523,0.929,0.863,0.7969999999999999,65,-1,9
0,0.05,6,-1.0,8869,7229,7158,0.815,0.807,0.7990000000000002,185,-1,8
0,0.05,8,-1.0,5926,4168,4166,0.703,0.703,0.703,125,-1,9
0,0.05,3,-1.0,7448,11985,4770,1.609,0.64,-0.32899999999999996,155,-1,8
0,0.05,9,-1.0,7972,5150,5150,0.646,0.646,0.646,170,-1,9
0,0.05,4,-1.0,2924,3668,2473,1.254,0.845,0.43599999999999994,65,-1,9
0,0.05,10,-1.0,8156,4780,4780,0.586,0.586,0.586,170,-1,8
0,0.05,7,-1.0,5926,4444,4441,0.75,0.749,0.748,125,-1,9
0,0.05,11,-1.0,6684,3663,3663,0.548,0.548,0.548,140,-1,8
0,0.05,3,-1.0,2924,4601,1924,1.573,0.658,-0.2569999999999999,65,-1,9
0,0.05,8,-1.0,7972,5563,5562,0.698,0.698,0.698,170,-1,9
0,0.05,5,-1.0,8869,8160,7524,0.92,0.848,0.7759999999999999,185,-1,8
0,0.05,9,-1.0,8156,5189,5189,0.636,0.636,0.636,170,-1,8
0,0.05,6,-1.0,5926,4801,4759,0.81,0.803,0.796,125,-1,9
0,0.05,10,-1.0,6684,3979,3979,0.595,0.595,0.595,140,-1,8
0,0.05,11,-1.0,2201,1248,1248,0.567,0.567,0.567,50,-1,9
0,0.05,7,-1.0,7972,5941,5934,0.745,0.744,0.743,170,-1,9
0,0.05,8,-1.0,8156,5597,5597,0.686,0.686,0.686,170,-1,8
0,0.05,5,-1.0,5926,5454,5014,0.92,0.846,0.7719999999999999,125,-1,9
0,0.05,9,-1.0,6684,4314,4313,0.645,0.645,0.645,140,-1,8
0,0.05,10,-1.0,2201,1356,1356,0.616,0.616,0.616,50,-1,9
0,0.05,4,-1.0,8869,11486,7447,1.295,0.84,0.385,185,-1,8
0,0.05,6,-1.0,7972,6437,6363,0.807,0.798,0.789,170,-1,9
0,0.05,7,-1.0,8156,6047,6043,0.741,0.741,0.741,170,-1,8
0,0.05,4,-1.0,5926,7394,4823,1.248,0.814,0.3799999999999999,125,-1,9
0,0.05,8,-1.0,6684,4667,4664,0.698,0.698,0.698,140,-1,8
0,0.05,9,-1.0,2201,1455,1455,0.661,0.661,0.661,50,-1,9
0,0.05,5,-1
0,0.05,9,-1.0,2201,1455,1455,0.661,0.661,0.661,50,-1,9
0,0.05,5,-1.0,7972,7339,6738,0.92,0.845,0.7699999999999999,170,-1,9
0,0.05,3,-1.0,5926,8965,3604,1.513,0.608,-0.29699999999999993,125,-1,9
0,0.05,7,-1.0,6684,5030,5021,0.752,0.751,0.75,140,-1,8
0,0.05,6,-1.0,8156,6582,6522,0.807,0.8,0.793,170,-1,8
0,0.05,3,-1.0,8869,14813,5796,1.67,0.653,-0.3639999999999999,185,-1,8
0,0.05,4,-1.0,7972,10040,6588,1.259,0.826,0.393,170,-1,9
0,0.05,11,-1.0,5065,2830,2830,0.559,0.559,0.559,110,-1,9
0,0.05,7,-1.0,2201,1667,1663,0.757,0.755,0.753,50,-1,9
0,0.05,6,-1.0,6684,5417,5363,0.81,0.802,0.794,140,-1,8
0,0.05,5,-1.0,8156,7509,6904,0.921,0.846,0.7709999999999999,170,-1,8
0,0.05,6,-1.0,2201,1781,1764,0.809,0.801,0.793,50,-1,9
0,0.05,3,-1.0,7972,12512,5110,1.569,0.641,-0.2869999999999999,170,-1,9
0,0.05,10,-1.0,5065,3081,3081,0.608,0.608,0.608,110,-1,9
0,0.05,5,-1.0,6684,6189,5660,0.926,0.847,0.7679999999999999,140,-1,8
0,0.05,11,-1.0,8007,4495,4495,0.561,0.561,0.561,170,-1,8
0,0.05,4,-1.0,8156,10581,6754,1.297,0.828,0.359,170,-1,8
0,0.05,5,-1.0,2201,1995,1860,0.906,0.845,0.7839999999999999,50,-1,9
0,0.05,9,-1.0,5065,3315,3314,0.654,0.654,0.654,110,-1,9
0,0.05,11,-1.0,7476,4061,4061,0.543,0.543,0.543,155,-1,9
0,0.05,4,-1.0,6684,8756,5582,1.31,0.835,0.3599999999999999,140,-1,8
0,0.05,3,-1.0,8156,13341,5277,1.636,0.647,-0.34199999999999986,170,-1,8
0,0.05,4,-1.0,2201,2725,1837,1.238,0.834,0.42999999999999994,50,-1,9
0,0.05,8,-1.0,5065,3573,3571,0.705,0.705,0.705,110,-1,9
0,0.05,10,-1.0,7476,4382,4382,0.586,0.586,0.586,155,-1,9
0,0.05,3,-1.0,6684,10863,4322,1.625,0.647,-0.33099999999999996,140,-1,8
0,0.05,10,-1.0,8007,4861,4861,0.607,0.607,0.607,170,-1,8
0,0.05,3,-1.0,2201,3445,1408,1.564,0.639,-0.28600000000000003,50,-1,9
0,0.05,7,-1.0,5065,3832,3829,0.756,0.756,0.756,110,-1,9
0,0.05,9,-1.0,7476,4766,4766,0.637,0.637,0.637,155,-1,9
0,0.05,11,-1.0,5865,3183,3183,0.543,0.543,0.543,125,-1,8
0,0.05,11,-1.0,1668,916,916,0.549,0.549,0.549,35,-1,9
0,0.05,10,-1.0,7432,4359,4359,0.586,0.586,0.586,155,-1,8
0,0.05,6,-1.0,5065,4108,4070,0.811,0.803,0.795,110,-1,9
0,0.05,9,-1.0,8007,5257,5257,0.656,0.656,0.656,170,-1,8
0,0.05,10,-1.0,5865,3483,3483,0.594,0.594,0.594,125,-1,8
0,0.05,8,-1.0,7476,5149,5149,0.689,0.689,0.689,155,-1,9
0,0.05,10,-1.0,1668,992,992,0.594,0.594,0.594,35,-1,9
0,0.05,9,-1.0,7432,4746,4746,0.639,0.639,0.639,155,-1,8
0,0.05,5,-1.0,5065,4708,4315,0.929,0.852,0.7749999999999999,110,-1,9
0,0.05,9,-1.0,5865,3778,3778,0.644,0.644,0.644,125,-1,8
0,0.05,7,-1.0,7476,5532,5529,0.74,0.739,0.738,155,-1,9
0,0.05,9,-1.0,1668,1065,1065,0.638,0.638,0.638,35,-1,9
0,0.05,8,-1.0,8007,5626,5625,0.703,0.702,0.701,170,-1,8
0,0.05,4,-1.0,5065,6400,4164,1.263,0.822,0.381,110,-1,9
0,0.05,8,-1.0,7432,5100,5099,0.686,0.686,0.686,155,-1,8
0,0.05,6,-1.0,7476,6003,5943,0.803,0.795,0.787,155,-1,9
0,0.05,8,-1.0,1668,1154,1154,0.691,0.691,0.691,35,-1,9
0,0.05,3,-1.0,5065,7725,3171,1.525,0.626,-0.2729999999999999,110,-1,9
0,0.05,7,-1.0,5865,4366,4362,0.744,0.744,0.744,125,-1,8
0,0.05,7,-1.0,7432,5487,5483,0.738,0.738,0.738,155,-1,8
0,0.05,5,-1.0,7476,6889,6287,0.921,0.841,0.7609999999999999,155,-1,9
0,0.05,7,-1.0,1668,1236,1234,0.741,0.739,0.737,35,-1,9
0,0.05,7,-1.0,8007,6022,6019,0.752,0.752,0.752,170,-1,8
0,0.05,6,-1.0,5865,4703,4657,0.802,0.794,0.786,125,-1,8
0,0.05,11,-1.0,4438,2444,2444,0.551,0.551,0.551,95,-1,9
0,0.05,6,-1.0,1668,1341,1325,0.803,0.794,0.785,35,-1,9
0,0.05,4,-1.0,7476,9374,6152,1.254,0.823,0.3919999999999999,155,-1,9
0,0.05,5,-1.0,5865,5372,4947,0.916,0.843,0.7699999999999999,125,-1,8
0,0.05,10,-1.0,4438,2666,2666,0.601,0.601,0.601,95,-1,9
0,0.05,5,-1.0,1668,1526,1408,0.914,0.844,0.7739999999999999,35,-1,9
0,0.05,5,-1.0,7432,6749,6193,0.908,0.833,0.7579999999999999,155,-1,8
0,0.05,3,-1.0,7476,11850,4759,1.585,0.636,-0.31299999999999994,155,-1,9
0,0.05,6,-1.0,8007,6477,6418,0.809,0.801,0.793,170,-1,8
0,0.05,4,-1.0,5865,7667,4864,1.307,0.829,0.351,125,-1,8
0,0.05,9,-1.0,4438,2880,2880,0.649,0.649,0.649,95,-1,9
0,0.05,4,-1.0,1668,2105,1399,1.261,0.838,0.41500000000000004,35,-1,9
0,0.05,4,-1.0,7432,9638,6116,1.297,0.823,0.349,155,-1,8
0,0.05,3,-1.0,5865,9435,3799,1.608,0.648,-0.31200000000000006,125,-1,8
0,0.05,8,-1.0,4438,3103,3103,0.699,0.699,0.699,95,-1,9
0,0.05,3,-1.0,166.05,8,-1.0,4438,3103,3103,0.699,0.699,0.699,95,-1,9
0,0.05,3,-1.0,1668,2546,1052,1.525,0.63,-0.2649999999999999,35,-1,9
0,0.05,10,-1.0,6672,3994,3994,0.599,0.599,0.599,140,-1,9
0,0.05,5,-1.0,8007,7365,6763,0.92,0.845,0.7699999999999999,170,-1,8
0,0.05,3,-1.0,7432,11980,4718,1.612,0.635,-0.3420000000000001,155,-1,8
0,0.05,11,-1.0,5231,2862,2862,0.547,0.547,0.547,110,-1,8
0,0.05,7,-1.0,44385,11,-1.0,5231,2862,2862,0.547,0.547,0.547,110,-1,8
0,0.05,7,-1.0,4438,3328,3324,0.75,0.749,0.748,95,-1,9
0,0.05,11,-1.0,928,551,551,0.593,0.593,0.593,20,-1,9
0,0.05,9,-1.0,6672,4341,4341,0.651,0.651,0.651,140,-1,9
0,0.05,11,-1.0,6500,3624,3624,0.557,0.557,0.557,140,-1,8
0,0.05,10,-1.0,5231,3111,3111,0.595,0.595,0.595,110,-1,8
0,0.05,6,-1.0,4438,3563,3535,0.803,0.796,0.789,95,-1,9
0,0.05,10,-1.0,928,592,592,0.637,0.637,0.637,20,-1,9
0,0.05,4,-1.0,8007,10215,6658,1.276,0.831,0.3859999999999999,170,-1,8
0,0.05,8,-1.0,6672,4642,4641,0.696,0.695,0.694,140,-1,9
0,0.05,9,-1.0,928,623,623,0.671,0.671,0.671,20,-1,9
0,0.05,9,-1.0,5231,3373,3373,0.645,0.645,0.645,110,-1,8
0,0.05,10,-1.0,6500,3914,3914,0.602,0.602,0.602,140,-1,8
0,0.05,5,-1.0,4438,4032,3716,0.908,0.837,0.7659999999999999,95,-1,9
0,0.05,7,-1.0,6672,4998,4992,0.749,0.748,0.747,140,-1,9
0,0.05,8,-1.0,928,660,660,0.71,0.71,0.71,20,-1,9
0,0.05,8,-1.0,5231,3624,3624,0.693,0.693,0.693,110,-1,8
0,0.05,9,-1.0,6500,4212,4212,0.648,0.648,0.648,140,-1,8
0,0.05,4,-1.0,4438,5619,3624,1.266,0.816,0.3659999999999999,95,-1,9
0,0.05,3,-1.0,8007,13423,5184,1.676,0.647,-0.3819999999999999,170,-1,8
0,0.05,6,-1.0,6672,5397,5338,0.809,0.8,0.791,140,-1,9
0,0.05,7,-1.0,928,699,699,0.752,0.752,0.752,20,-1,9
0,0.05,7,-1.0,5231,3888,3884,0.743,0.742,0.741,110,-1,8
0,0.05,8,-1.0,6500,4535,4535,0.698,0.698,0.698,140,-1,8
0,0.05,3,-1.0,4438,6675,2656,1.504,0.598,-0.30800000000000005,95,-1,9
0,0.05,6,-1.0,928,743,738,0.8,0.794,0.788,20,-1,9
0,0.05,5,-1.0,6672,6168,5634,0.924,0.844,0.7639999999999999,140,-1,9
0,0.05,6,-1.0,5231,4178,4144,0.799,0.792,0.785,110,-1,8
0,0.05,11,-1.0,3780,2090,2090,0.553,0.553,0.553,80,-1,9
0,0.05,11,-1.0,7306,4066,4066,0.556,0.556,0.556,155,-1,8
0,0.05,7,-1.0,6500,4832,4823,0.743,0.742,0.741,140,-1,8
0,0.05,5,-1.0,928,844,779,0.909,0.839,0.7689999999999999,20,-1,9
0,0.05,5,-1.0,5231,4786,4389,0.915,0.839,0.7629999999999999,110,-1,8
0,0.05,4,-1.0,6672,8304,5477,1.244,0.821,0.3979999999999999,140,-1,9
0,0.05,10,-1.0,3780,2273,2273,0.601,0.601,0.601,80,-1,9
0,0.05,6,-1.0,6500,5209,5152,0.801,0.792,0.783,140,-1,8
0,0.05,4,-1.0,928,1128,766,1.214,0.825,0.43599999999999994,20,-1,9
0,0.05,4,-1.0,5231,6850,4345,1.309,0.83,0.351,110,-1,8
0,0.05,3,-1.0,6672,10377,4147,1.555,0.621,-0.31299999999999994,140,-1,9
0,0.05,10,-1.0,7306,4421,4421,0.605,0.60-0.31299999999999994,140,-1,9
0,0.05,10,-1.0,7306,4421,4421,0.605,0.605,0.605,155,-1,8
0,0.05,9,-1.0,3780,2448,2448,0.647,0.647,0.647,80,-1,9
0,0.05,5,-1.0,6500,5975,5452,0.919,0.839,0.7589999999999999,140,-1,8
0,0.05,3,-1.0,928,1444,587,1.554,0.632,-0.29000000000000004,20,-1,9
0,0.05,3,-1.0,5231,8379,3355,1.601,0.641,-0.31899999999999995,110,-1,8
0,0.05,11,-1.0,5818,3217,3217,0.553,0.553,0.553,125,-1,9
0,0.05,8,-1.0,3780,2643,2643,0.699,0.699,0.699,80,-1,9
0,0.05,11,-1.0,8747,5067,5067,0.579,0.579,0.579,185,-1,8
0,0.05,4,-1.0,6500,8485,5401,1.305,0.831,0.357,140,-1,8
0,0.05,11,-1.0,4513,2438,2438,0.54,0.54,0.54,95,-1,8
0,0.05,9,-1.0,7306,4766,4765,0.652,0.652,0.652,155,-1,8
0,0.05,10,-1.0,5818,3459,3459,0.594,0.594,0.594,125,-1,9
0,0.05,7,-1.0,3780,2837,2832,0.75,0.749,0.748,80,-1,9
0,0.05,10,-1.0,8747,5447,5447,0.623,0.623,0.623,185,-1,8
0,0.05,10,-1.0,4513,2637,2637,0.584,0.584,0.584,95,-1,8
0,0.05,3,-1.0,6500,10831,4234,1.666,0.651,-0.3639999999999999,140,-1,8
0,0.05,9,-1.0,5818,3739,3739,0.643,0.643,0.643,125,-1,9
0,0.05,6,-1.0,3780,3050,3025,0.807,0.8,0.793,80,-1,9
0,0.05,9,-1.0,8747,5827,5827,0.666,0.666,0.666,185,-1,8
0,0.05,9,-1.0,4513,2860,2860,0.634,0.634,0.634,95,-1,8
0,0.05,8,-1.0,7306,5093,5091,0.697,0.697,0.697,155,-1,8
0,0.05,11,-1.0,6090,3328,3328,0.546,0.546,0.546,125,-1,8
0,0.05,5,-1.0,3780,3492,3196,0.924,0.845,0.7659999999999999,80,-1,9
0,0.05,8,-1.0,5818,4050,4048,0.696,0.696,0.696,125,-1,9
0,0.05,8,-1.0,8747,6295,6294,0.72,0.719,0.718,185,-1,8
0,0.05,8,-1.0,4513,3115,3115,0.69,0.69,0.69,95,-1,8
0,0.05,10,-1.0,6090,3613,3613,0.593,0.593,0.593,125,-1,8
0,0.05,4,-1.0,3780,4854,3155,1.284,0.834,0.3839999999999999,80,-1,9
0,0.05,7,-1.0,5818,4354,4347,0.748,0.747,0.746,125,-1,9
0,0.05,7,-1.0,8747,6700,6694,0.766,0.765,0.764,185,-1,8
0,0.05,7,-1.0,4513,3342,3336,0.74,0.739,0.738,95,-1,8
0,0.05,7,-1.0,7306,5499,5492,0.753,0.752,0.751,155,-1,8
0,0.05,9,-1.0,6090,3918,3917,0.643,0.643,0.643,125,-1,8
0,0.05,3,-1.0,3780,5892,2361,1.558,0.624,-0.31000000000000005,80,-1,9
0,0.05,6,-1.0,5818,4694,4637,0.807,0.797,0.787,125,-1,9
0,0.05,6,-1.0,8747,7162,7096,0.819,0.811,0.8030000000000002,185,-1,8
0,0.05,8,-1.0,6090,4217,4214,0.692,0.692,0.692,125,-1,8
0,0.05,6,-1.0,4513,3604,3569,0.798,0.791,0.784,95,-1,8
0,0.05,11,-1.0,3038,1681,1681,0.553,0.553,0.553,65,-1,9
0,0.05,5,-1.0,5818,5365,4898,0.922,0.842,0.7619999999999999,125,-1,9
0,0.05,6,-1.0,7306,5896,5838,0.807,0.799,0.791,155,-1,8
0,0.05,5,-1.0,87406,5896,5838,0.807,0.799,0.791,155,-1,8
0,0.05,5,-1.0,8747,8070,7483,0.922,0.855,0.7879999999999999,185,-1,8
0,0.05,10,-1.0,3038,1822,1822,0.6,0.6,0.6,65,-1,9
0,0.05,4,-1.0,5818,7312,4753,1.257,0.817,0.377,125,-1,9
0,0.05,5,-1.0,4513,4147,3793,0.919,0.84,0.7609999999999999,95,-1,8
0,0.05,4,-1.0,8747,11369,7470,1.3,0.854,0.4079999999999999,185,-1,8
0,0.05,9,-1.0,3038,1977,1977,0.651,0.651,0.651,65,-1,9
0,0.05,3,-1.0,5818,9078,3682,1.56,0.633,-0.29400000000000004,125,-1,9
0,0.05,4,-1.0,4513,5801,3720,1.285,0.824,0.363,95,-1,8
0,0.05,3,-1.0,8747,13898,5673,1.589,0.648,-0.2929999999999999,185,-1,8
0,0.05,8,-1.0,3038,2091,2090,0.688,0.688,0.688,65,-1,9
0,0.05,5,-1.0,6090,5566,5094,0.914,0.836,0.7579999999999999,125,-1,8
0,0.05,3,-1.0,4513,7156,2873,1.585,0.636,-0.31299999999999994,95,-1,8
0,0.05,11,-1.0,5267,2862,2862,0.543,0.543,0.543,110,-1,9
0,0.05,11,-1.0,8079,4588,4588,0.568,0.568,0.568,170,-1,8
0,0.05,7,-1.0,3038,2251,2250,0.741,0.74,0.739,65,-1,9
0,0.05,4,-1.0,7306,9407,6063,1.287,0.83,0.373,155,-1,8
0,0.05,10,-1.0,5267,3132,3132,0.595,0.595,0.595,110,-1,9
0,0.05,11,-1.0,3873,2131,2131,0.55,0.55,0.55,80,-1,8
0,0.05,4,-1.0,6090,7839,5002,1.287,0.821,0.355,125,-1,8
0,0.05,6,-1.0,3038,2419,2394,0.796,0.788,0.78,65,-1,9
0,0.05,10,-1.0,3873,2317,2317,0.598,0.598,0.598,80,-1,8
0,0.05,9,-1.0,5267,3384,3384,0.642,0.642,0.642,110,-1,9
0,0.05,3,-1.0,6090,9754,3947,1.601,0.648,-0.30499999999999994,125,-1,8
0,0.05,9,-1.0,8079,5359,5358,0.663,0.663,0.663,170,-1,8
0,0.05,3,-1.0,7306,12140,4689,1.661,0.642,-0.377,155,-1,8
0,0.05,9,-1.0,3873,2487,2487,0.642,0.642,0.642,80,-1,8
0,0.05,8,-1.0,5267,3642,3641,0.691,0.691,0.691,110,-1,9
0,0.05,8,-1.0,8079,5704,5702,0.706,0.706,0.706,170,-1,8
0,0.05,11,-1.0,5239,2865,2865,0.547,0.547,0.547,110,-1,8
0,0.05,4,-1.0,3038,3772,2448,1.241,0.806,0.371,65,-1,9
